Date,Country,City,Temperature (C),Humidity (%),Precipitation (mm)
2022-05-15,USA,Houston,13.117337035699563,62.83562534080937,16.99901529136638
2022-05-15,USA,Phoenix,17.012670032935667,57.35241414419146,6.879011549618332
2022-05-15,China,Beijing,24.532714673278686,80.36020486660328,13.623086089659314
2022-05-15,China,Shanghai,22.221335829958534,50.17051552196858,4.501913296102535
2022-05-15,China,Guangzhou,19.541997006648756,80.98044013276916,17.03460881233883
2022-05-15,China,Shenzhen,17.735145458401256,65.98663510681192,10.880844084971406
2022-05-15,China,Chengdu,15.154544984397296,52.87615277870695,16.545228349591547
2022-05-16,Brazil,São Paulo,26.029104531845697,50.15796646251512,6.389432715296264
2022-05-16,Brazil,Rio de Janeiro,21.614297812470866,31.032162004079584,19.510889087452494
2022-05-16,Brazil,Brasília,27.522763885572424,44.79904868516789,11.446914620817761
2022-05-16,Brazil,Salvador,25.056943127348614,64.14096197646805,11.035717729430248
2022-05-16,Brazil,Fortaleza,19.795091638056498,34.96940766235153,15.050409862548221
2022-05-16,USA,New York,5.377344919149202,78.00028189128244,3.522464128797649
2022-05-16,USA,Los Angeles,16.79419242077714,39.135962755597184,11.54513877809359
2022-05-16,USA,Chicago,18.30476388350457,33.9292231108629,12.196118142632635
2022-05-16,USA,Houston,17.177063035267025,50.121397928707914,9.27511924195785
2022-05-16,USA,Phoenix,16.225701063270584,66.56213186128755,13.21083945747979
2022-05-16,China,Beijing,12.355815909293689,42.31218827312318,4.167751740868311
2022-05-16,China,Shanghai,17.242028492886433,84.1443161958801,4.886555515421078
2022-05-16,China,Guangzhou,12.132946578681679,69.23342828253097,0.3565791679268404
2022-05-16,China,Shenzhen,20.312026874357297,76.3812275540981,12.069829854102565
2022-05-16,China,Chengdu,13.05288950719795,41.18991236324909,9.707997292072504
2022-05-17,Brazil,São Paulo,26.17870068033394,49.366052421625994,2.423106089543434
2022-05-17,Brazil,Rio de Janeiro,25.957846609173252,76.08197985083538,2.7512829939128314
2022-05-17,Brazil,Brasília,23.84466934737932,63.73335975844318,19.743539140188055
2022-05-17,Brazil,Salvador,20.376192762642493,83.2539597047998,3.322943825893643
2022-05-17,Brazil,Fortaleza,19.020406063586762,82.84994231314896,2.189160420621543
2022-05-17,USA,New York,13.750841395610234,76.65247881366172,6.623824935308189
2022-05-17,USA,Los Angeles,15.247118194211472,66.53630841016445,19.787744733627544
2022-05-17,USA,Chicago,11.770468082188737,86.3879680094789,16.991232837606518
2022-05-17,USA,Houston,10.588682856903553,61.65658422463952,2.1468513109109333
2022-05-17,USA,Phoenix,7.30121304702207,47.63638673050876,17.575428989917214
2022-05-17,China,Beijing,18.305758665742893,72.86261228205433,11.432450415078998
2022-05-17,China,Shanghai,21.414603529410442,71.6381933794544,0.5457182137387817
2022-05-17,China,Guangzhou,14.345954228008434,66.99359629616944,0.46605413862211176
2022-05-17,China,Shenzhen,12.812486395614323,66.16281506659882,3.1315067467211177
2022-05-17,China,Chengdu,18.329635752577804,73.59141770954389,16.558155777142304
2022-05-18,Brazil,São Paulo,21.746208939340914,79.14800801791321,2.699051874350633
2022-05-18,Brazil,Rio de Janeiro,20.916266354182483,83.68180725486201,14.138440257066778
2022-05-18,Brazil,Brasília,26.945812840209456,83.48474382043675,1.452573062366156
2022-05-18,Brazil,Salvador,18.929964396444237,45.12534594804036,1.1144250487708973
2022-05-18,Brazil,Fortaleza,22.55033061891231,31.354582517315247,19.85845145897323
2022-05-18,USA,New York,11.244718837657166,74.85909034417276,5.129256479226769
2022-05-18,USA,Los Angeles,14.889788752879962,45.7207861827193,9.85321254894666
2022-05-18,USA,Chicago,17.060208240664657,46.57815268351105,11.797543076164539
2022-05-18,USA,Houston,14.934030683713154,34.78223718748314,14.095824531375296
2022-05-18,USA,Phoenix,10.163354228749796,44.21965637249945,6.95308112138324
2022-05-18,China,Beijing,24.417341205576957,49.69820952646915,16.11239416419341
2022-05-18,China,Shanghai,12.81373283129747,49.95180671943419,5.125139963272336
2022-05-18,China,Guangzhou,23.893007707470634,76.77432661815276,5.329036745346181
2022-05-18,China,Shenzhen,21.419544981748533,89.25774484230337,8.70955644498527
2022-05-18,China,Chengdu,22.149893702870045,50.388592924344664,1.9386476795300833
2022-05-19,Brazil,São Paulo,23.05018246160277,41.819491954922576,17.89141392900893
2022-05-19,Brazil,Rio de Janeiro,24.69024504795243,55.850145224429546,14.386406291897664
2022-05-19,Brazil,Brasília,27.32409531413135,32.13792636768913,6.738482403531377
2022-05-19,Brazil,Salvador,22.473123566148697,45.17896689569022,6.709541611648849
2022-05-19,Brazil,Fortaleza,21.91012342989663,49.924939476131385,11.176457475879984
2022-05-19,USA,New York,13.211649306665324,50.512156160485894,10.335934047966955
2022-05-19,USA,Los Angeles,12.572817814549449,36.755846079440495,17.88994992032212
2022-05-19,USA,Chicago,17.475178322678964,30.886466758894183,16.412131970629588
2022-05-19,USA,Houston,11.317114614197745,72.18880157731303,0.9706575112189109
2022-05-19,USA,Phoenix,10.913318850246476,39.32604809118427,14.95089159850271
2022-05-19,China,Beijing,12.527738525043631,84.83238201637701,1.2334068137821652
2022-05-19,China,Shanghai,16.364524303723762,38.57507492875366,15.100937650232332
2022-05-19,China,Guangzhou,12.619895550850789,39.18983923318295,0.24088118428643668
2022-05-19,China,Shenzhen,23.07904013469548,74.68437978881035,19.884657843383064
2022-05-19,China,Chengdu,14.901343290241435,64.25428672413332,11.462727404679477
2022-05-20,Brazil,São Paulo,26.86462146969035,63.4978792845275,18.752673161523266
2022-05-20,Brazil,Rio de Janeiro,22.38752638202561,82.68694445775205,2.4365702606081374
2022-05-20,Brazil,Brasília,18.311455858479793,37.84511037485699,0.2716669464670196
2022-05-20,Brazil,Salvador,25.524595724137498,64.04838413913839,0.6507551201653872
2022-05-20,Brazil,Fortaleza,24.054104940932092,34.44226581958169,15.885756583579031
2022-05-20,USA,New York,16.47936468165799,71.32928353688237,7.913066007868503
2022-05-20,USA,Los Angeles,13.565666641276504,85.10821527244117,16.200383909718347
2022-05-20,USA,Chicago,11.289438086982898,78.90763244286163,18.809166692857072
2022-05-20,USA,Houston,15.028451546302982,71.83055394381435,10.019187670857463
2022-05-20,USA,Phoenix,10.365500447136768,58.7339893515618,4.4653291141096325
2022-05-20,China,Beijing,24.34597385784037,81.22676098524245,18.845449804107794
2022-05-20,China,Shanghai,15.429388045531484,38.087660383338914,11.14074469529771
2022-05-20,China,Guangzhou,17.590162333653673,46.14153272602209,6.522836089098161
2022-05-20,China,Shenzhen,24.27737317410152,31.69459837927479,16.652886404012474
2022-05-20,China,Chengdu,13.112599052603962,44.86358925242845,10.163234407117471
2022-05-21,Brazil,São Paulo,18.095463935606634,57.30183212970596,18.442699138365718
2022-05-21,Brazil,Rio de Janeiro,22.774799386521128,78.97608458880694,10.948891935479102
2022-05-21,Brazil,Brasília,22.83455237911797,71.10638823275896,18.43431499709904
2022-05-21,Brazil,Salvador,18.27827638672009,46.147496412883655,11.898253632672983
2022-05-21,Brazil,Fortaleza,18.170860565018415,76.1979923396913,8.309051540943367
2022-05-21,USA,New York,11.19333129934299,59.421825281848015,19.279050947786146
2022-05-21,USA,Los Angeles,17.596750840349607,62.71778853079964,3.1065736555010637
2022-05-21,USA,Chicago,17.77927297770156,58.3718029950153,15.332019164679682
2022-05-21,USA,Houston,8.11712089911997,59.84585394515163,4.076555517887568
2022-05-21,USA,Phoenix,6.496877953139656,68.11741344882358,12.316106419858592
2022-05-21,China,Beijing,17.487482856770328,51.72984609393026,16.832985915157785
2022-05-21,China,Shanghai,15.586993380689474,39.86586968130367,18.905522038593855
2022-05-21,China,Guangzhou,10.37479315539502,78.64571773267105,6.985364787111603
2022-05-21,China,Shenzhen,13.934699051225158,41.48564040960123,6.130425561658872
2022-05-21,China,Chengdu,18.716860159491894,53.29863198839804,9.85297514815925
2022-05-22,Brazil,São Paulo,24.243368026498672,45.3268204229291,6.569557656083553
2022-05-22,Brazil,Rio de Janeiro,26.238794178930895,51.04028661531891,0.15177893612526638
2022-05-22,Brazil,Brasília,27.686009350015162,58.236561254833546,19.445573370538515
2022-05-22,Brazil,Salvador,26.99287727828866,41.09099422318651,5.796295692758237
2022-05-22,Brazil,Fortaleza,19.524097429450794,67.59595199082756,18.382594869961768
2022-05-22,USA,New York,6.722021650213522,38.17138419926176,13.36356240444214
2022-05-22,USA,Los Angeles,17.613276661439414,47.85452976396794,13.14560864250383
2022-05-22,USA,Chicago,10.150329204649488,67.03330886759446,13.507196033478817
2022-05-22,USA,Houston,6.471679391281348,47.738651050499456,6.355646011863616
2022-05-22,USA,Phoenix,6.3458721577775465,67.43485687100657,8.781238963205881
2022-05-22,China,Beijing,16.895196189755495,33.92913002883296,3.880652857028515
2022-05-22,China,Shanghai,17.458801772276598,82.41789626512909,15.783245888224862
2022-05-22,China,Guangzhou,19.322360495609345,54.57473692382614,14.894175657066345
2022-05-22,China,Shenzhen,10.720548784321775,36.62641515403445,10.851064073113786
2022-05-22,China,Chengdu,11.689403022009241,85.04681634197304,5.4413331511302605
2022-05-23,Brazil,São Paulo,21.678126414991507,83.68532142632041,0.5525095599799257
2022-05-23,Brazil,Rio de Janeiro,26.25110957559634,85.07758493203642,2.917150883249091
2022-05-23,Brazil,Brasília,19.30460840198488,38.68084687335173,6.137880466101098
2022-05-23,Brazil,Salvador,24.707626768591822,49.85986436210686,19.066598760421435
2022-05-23,Brazil,Fortaleza,26.433664555646303,62.89244794847859,9.642285951645633
2022-05-23,USA,New York,9.737378233629094,86.65291581836806,9.737755525523914
2022-05-23,USA,Los Angeles,10.241580763151266,74.24404858653284,16.71148573564444
2022-05-23,USA,Chicago,17.401191491097727,33.96719254242764,0.5736737318424812
2022-05-23,USA,Houston,13.859965761307048,62.33736724992852,18.41965242688919
2022-05-23,USA,Phoenix,7.547345781123513,87.71754317134442,9.470263530605724
2022-05-23,China,Beijing,18.159710447850884,52.63032962170212,10.164496260416783
2022-05-23,China,Shanghai,21.580966925755597,39.834906830366194,10.863949363865093
2022-05-23,China,Guangzhou,10.825475531031149,30.426126937243335,10.523732803394338
2022-05-23,China,Shenzhen,12.432956216397093,83.36449372681531,8.971849727830012
2022-05-23,China,Chengdu,10.400601745631041,36.58253968520464,15.07513151071949
2022-05-24,Brazil,São Paulo,18.42786774717524,45.67042953743567,18.172782349189916
2022-05-24,Brazil,Rio de Janeiro,20.732580701165965,69.13451596081336,3.4387268962488515
2022-05-24,Brazil,Brasília,18.77067815193429,77.4880734940348,17.93984951610655
2022-05-24,Brazil,Salvador,23.052623483048716,56.159801894262486,15.996093800301868
2022-05-24,Brazil,Fortaleza,19.291332539019756,64.45023383489257,4.48847936656813
2022-05-24,USA,New York,10.267752146139713,84.91958270338841,11.290018730211646
2022-05-24,USA,Los Angeles,13.444723956265369,74.61210932314492,3.5711672203500333
2022-05-24,USA,Chicago,11.935821042334968,53.147675128558305,16.59947748549365
2022-05-24,USA,Houston,12.702786494116392,54.40432949621511,1.7799355843453624
2022-05-24,USA,Phoenix,14.50837899950013,80.57452038087126,18.567832795445256
2022-05-24,China,Beijing,10.128259469818213,81.09394998529753,18.023073194410554
2022-05-24,China,Shanghai,24.658884683925486,82.45317496099426,2.4693111139685486
2022-05-24,China,Guangzhou,23.53461843843278,88.61238815491421,1.470594083234349
2022-05-24,China,Shenzhen,19.7257673584402,51.11344251984589,7.197862989081393
2022-05-24,China,Chengdu,13.881462545338739,81.79512636964998,14.739051685629512
2022-05-25,Brazil,São Paulo,26.6467280769992,53.03158564550861,6.800991938572869
2022-05-25,Brazil,Rio de Janeiro,25.291518181333657,68.9722154814732,7.848365590540968
2022-05-25,Brazil,Brasília,19.869287904067807,87.027063529015,8.63226339565298
2022-05-25,Brazil,Salvador,21.735748416498907,68.14054926595443,17.069090472351355
2022-05-25,Brazil,Fortaleza,20.952852287955835,51.20099538964149,4.596528083782672
2022-05-25,USA,New York,9.396441462918638,79.4349801667575,19.578820266727515
2022-05-25,USA,Los Angeles,16.092203906046358,42.30082669809098,1.7456637629113514
2022-05-25,USA,Chicago,14.568189289632622,66.78636454654341,12.176319206689215
2022-05-25,USA,Houston,13.782037580980447,81.92458310222614,18.937579190156825
2022-05-25,USA,Phoenix,16.53914199502652,41.86872248663347,0.9192672386748013
2022-05-25,China,Beijing,22.255206152346574,56.37822960190617,5.202094745854968
2022-05-25,China,Shanghai,23.525433766910133,83.09585095039176,9.934203743604101
2022-05-25,China,Guangzhou,12.130883541501666,69.06413418192835,17.498638795596623
2022-05-25,China,Shenzhen,12.439504144096857,41.365554218557335,18.96304725581857
2022-05-25,China,Chengdu,12.519716150650206,44.86614356803212,12.808011307794908
2022-05-26,Brazil,São Paulo,18.327470488428208,58.73263947098627,18.119869493983924
2022-05-26,Brazil,Rio de Janeiro,18.473273955369784,64.41432761933021,17.727927979899714
2022-05-26,Brazil,Brasília,26.96874722075101,77.13930647743494,8.857403496327729
2022-05-26,Brazil,Salvador,26.6763188663262,39.22391639526127,5.869873996946591
2022-05-26,Brazil,Fortaleza,19.182500973313182,86.86720351229607,8.656726097137408
2022-05-26,USA,New York,18.109081524280967,85.4807091116603,2.4669303725766434
2022-05-26,USA,Los Angeles,10.361499253115937,69.9851986042288,15.35852324050488
2022-05-26,USA,Chicago,6.610506954803467,82.1542532832776,15.004592746968147
2022-05-26,USA,Houston,9.97924278267434,39.05815487048971,11.54068841168886
2022-05-26,USA,Phoenix,19.06249028720552,34.18725029248245,2.501089158647607
2022-05-26,China,Beijing,12.932113307466738,65.24081818273544,17.771292088109803
2022-05-26,China,Shanghai,11.972939939298994,89.49300571945898,13.924186799322182
2022-05-26,China,Guangzhou,17.75138060921384,60.15230131799707,4.198369244112168
2022-05-26,China,Shenzhen,20.237945702818244,30.353472420268545,13.022619633523346
2022-05-26,China,Chengdu,20.25927657053039,63.762908016250826,2.668286248118412
2022-05-27,Brazil,São Paulo,26.079015785890263,39.82242331004984,17.407320645231756
2022-05-27,Brazil,Rio de Janeiro,26.518279271240964,52.86582137226363,13.265552022478033
2022-05-27,Brazil,Brasília,23.84146435171091,39.4168310719598,12.59872963973908
2022-05-27,Brazil,Salvador,24.615790568805835,73.57449549974393,1.7540778385377753
2022-05-27,Brazil,Fortaleza,26.9618143029871,79.08404799278328,18.101054443593924
2022-05-27,USA,New York,13.271814242881014,40.82715518702146,5.521216901594643
2022-05-27,USA,Los Angeles,8.8474194881851,77.29349835200475,18.135152201856734
2022-05-27,USA,Chicago,18.804294928776677,70.6320121601079,10.999347088372538
2022-05-27,USA,Houston,7.114497374984908,70.12141645333801,7.554504719541313
2022-05-27,USA,Phoenix,17.91076379919869,86.33685894158316,8.658992235086505
2022-05-27,China,Beijing,13.407397680381996,54.10852765907928,1.6722837311038674
2022-05-27,China,Shanghai,13.837566419975223,39.43954930078046,18.066636059950508
2022-05-27,China,Guangzhou,24.311820297000388,34.97203390025981,1.166437442202728
2022-05-27,China,Shenzhen,15.10290309780468,42.07939943501751,16.044554678544827
2022-05-27,China,Chengdu,19.80049095151051,35.05867788934793,14.562991931970755
2022-05-28,Brazil,São Paulo,22.247796774002687,43.49600254429308,3.7953178536318433
2022-05-28,Brazil,Rio de Janeiro,18.826717594202403,49.53569692129068,18.401360888609
2022-05-28,Brazil,Brasília,21.115890315677582,30.528391819854257,7.148936838162925
2022-05-28,Brazil,Salvador,22.928681614916005,30.048527652108355,8.245224225794656
2022-05-28,Brazil,Fortaleza,19.211608981678385,60.79407661849577,18.277488603348885
2022-05-28,USA,New York,9.323478126210425,85.77723159280455,8.404348097178254
2022-05-28,USA,Los Angeles,17.353854280027072,70.42013251361294,2.07280276853937
2022-05-28,USA,Chicago,5.703891030154417,88.71845169244307,11.390739515326322
2022-05-28,USA,Houston,11.322003975696408,59.36534127616018,19.57727759537448
2022-05-28,USA,Phoenix,16.299427565107365,88.34758490358355,1.7853003076741603
2022-05-28,China,Beijing,13.682705040965715,37.03839106038488,4.097922813867783
2022-05-28,China,Shanghai,21.695755604723715,52.86788748408389,13.040268228667053
2022-05-28,China,Guangzhou,15.066647172981472,78.45661178501965,15.32632737507316
2022-05-28,China,Shenzhen,23.057321640308928,84.93513008299999,6.475907056833079
2022-05-28,China,Chengdu,15.13649371668982,70.03957962702881,2.365560093681649
2022-05-29,Brazil,São Paulo,19.513934248629752,72.9740824498152,10.190602929358976
2022-05-29,Brazil,Rio de Janeiro,25.396841587641116,46.70408997135959,18.416287846285925
2022-05-29,Brazil,Brasília,27.828959115002377,57.94314661246027,15.847692292833626
2022-05-29,Brazil,Salvador,21.96506937520399,79.57428783147915,9.1296124922573
2022-05-29,Brazil,Fortaleza,27.96478276913116,51.691936514907425,16.59778183533131
2022-05-29,USA,New York,7.419810061158314,75.4616173428777,17.6543532798526
2022-05-29,USA,Los Angeles,12.497698362617163,64.63777106489572,16.677272425788743
2022-05-29,USA,Chicago,18.785730064068275,71.06339454847384,14.329826127032039
2022-05-29,USA,Houston,5.425841604365428,66.73297975631169,15.58319277898391
2022-05-29,USA,Phoenix,19.54832281612672,87.90934057478773,2.5955704498779975
2022-05-29,China,Beijing,24.407273622504952,86.05899266113923,16.343986562760794
2022-05-29,China,Shanghai,24.731058186559505,51.92866277213557,18.29271549131198
2022-05-29,China,Guangzhou,15.262919247615557,62.78077626506479,5.338558763504057
2022-05-29,China,Shenzhen,15.57882439506595,54.08108192775969,7.537561507614743
2022-05-29,China,Chengdu,11.091661257531857,80.11007394170417,14.490577627877418
2022-05-30,Brazil,São Paulo,20.787596906030494,53.164474507642666,0.7444937572080779
2022-05-30,Brazil,Rio de Janeiro,27.77536617398858,86.92839331142072,10.149914947068348
2022-05-30,Brazil,Brasília,26.08540079516389,62.850478592749866,14.440190009503526
2022-05-30,Brazil,Salvador,27.14163273320995,83.377109399024,7.308181320292977
2022-05-30,Brazil,Fortaleza,24.51032010239545,32.780797449367384,19.08147137116638
2022-05-30,USA,New York,6.071418732805048,59.78251181869658,17.064039057085395
2022-05-30,USA,Los Angeles,5.921859457611929,61.2275687336551,6.053797597944768
2022-05-30,USA,Chicago,18.091314937288296,49.81263565765045,1.6694663757530503
2022-05-30,USA,Houston,18.182176547644467,74.71639510207956,15.21108881192574
2022-05-30,USA,Phoenix,7.280945201778323,33.053531076174394,12.917828382265162
2022-05-30,China,Beijing,23.92377718826986,69.50382393778025,9.639593857902213
2022-05-30,China,Shanghai,14.51812623650386,84.47051850185197,8.239722303926808
2022-05-30,China,Guangzhou,24.802425135432877,53.06439564087569,5.222185912299368
2022-05-30,China,Shenzhen,18.602183630557704,54.638580674427985,5.035835796995983
2022-05-30,China,Chengdu,22.703796913923522,75.27332043495514,19.43741283123535
2022-05-31,Brazil,São Paulo,26.50587209219102,59.58330406747511,19.8514785812577
2022-05-31,Brazil,Rio de Janeiro,19.11969197456759,34.74602074097078,16.322135733455
2022-05-31,Brazil,Brasília,23.355774253077715,39.09437859652318,15.095475510141354
2022-05-31,Brazil,Salvador,24.497201452245847,32.030948197885174,13.558966759821118
2022-05-31,Brazil,Fortaleza,18.432047248009056,68.0571842489099,16.338625985447475
2022-05-31,USA,New York,15.899755591293488,85.43773926693629,5.147513252883051
2022-05-31,USA,Los Angeles,16.58993203949577,46.00527961466521,6.865822348873715
2022-05-31,USA,Chicago,11.201027825061953,53.26755978590902,19.34046678774086
2022-05-31,USA,Houston,6.513921211676623,45.264373364273496,13.529061231676003
2022-05-31,USA,Phoenix,11.92760667949877,85.51945626407621,9.421537509879483
2022-05-31,China,Beijing,10.402759046231013,31.621233663262867,2.7530320374333095
2022-05-31,China,Shanghai,24.27973239737333,71.12447513412783,1.4174809003568511
2022-05-31,China,Guangzhou,12.535800169701549,36.57263176488921,9.212400539233208
2022-05-31,China,Shenzhen,13.62316520201684,43.01050380851456,1.5727003131361261
2022-05-31,China,Chengdu,18.810032606591925,51.35382294811011,5.628773447032538
2022-06-01,Brazil,São Paulo,21.93464248274242,52.89099452867799,4.141376290072802
2022-06-01,Brazil,Rio de Janeiro,12.602050901902384,64.37658438411461,7.141214039682473
2022-06-01,Brazil,Brasília,20.658226393840767,77.97827840497249,13.091504105217705
2022-06-01,Brazil,Salvador,22.81402994363777,33.71943587084009,18.872499203653607
2022-06-01,Brazil,Fortaleza,24.546735790208587,57.631595113846444,12.144564606474093
2022-06-01,USA,New York,34.073398114722025,37.131657160243044,19.492116143989136
2022-06-01,USA,Los Angeles,31.089275472162782,82.64401578012082,13.909402282389788
2022-06-01,USA,Chicago,33.935693202008885,37.24001231056051,12.424895844470802
2022-06-01,USA,Houston,28.299822272289276,53.021671768606055,17.410594038571688
2022-06-01,USA,Phoenix,28.09478022216426,33.13872102826821,8.635281899156235
2022-06-01,China,Beijing,32.05000873115395,42.07292939152541,10.309043309189317
2022-06-01,China,Shanghai,20.490546117286193,57.94780224152869,13.78701242977883
2022-06-01,China,Guangzhou,26.329201220492287,86.92450480849713,15.74093898102872
2022-06-01,China,Shenzhen,26.121227944782937,78.68358769997857,8.288473126598486
2022-06-01,China,Chengdu,23.10298254715891,81.6829587588771,1.7870378927323705
2022-06-02,Brazil,São Paulo,10.742945240765202,60.554928601268024,9.373873200036758
2022-06-02,Brazil,Rio de Janeiro,15.417607044144727,79.42073874367057,19.22501336344792
2022-06-02,Brazil,Brasília,15.518220522878298,41.32591507416041,2.278296258778325
2022-06-02,Brazil,Salvador,23.286524227846716,40.235478241020175,14.345397816344384
2022-06-02,Brazil,Fortaleza,10.458513116491591,42.83601011147472,5.025655017370738
2022-06-02,USA,New York,26.524357079885945,62.16215193399686,2.290562464874828
2022-06-02,USA,Los Angeles,29.028792431630123,35.4798862259619,15.15792201149779
2022-06-02,USA,Chicago,31.598564689785025,71.5766189642862,3.030822469834671
2022-06-02,USA,Houston,15.139140625242732,56.01102919817223,13.297337897040372
2022-06-02,USA,Phoenix,25.36313183884284,66.17955093285809,18.735399885662897
2022-06-02,China,Beijing,31.83900218713389,66.27908880615063,7.144921090156171
2022-06-02,China,Shanghai,23.957207210849475,45.06462166731304,4.364208947493262
2022-06-02,China,Guangzhou,28.188825269488706,62.59489131984995,10.699199089894885
2022-06-02,China,Shenzhen,27.249207112540255,85.44377243385631,16.22356398755145
2022-06-02,China,Chengdu,31.213267519810742,75.02996367214821,1.198163979797009
2022-06-03,Brazil,São Paulo,15.69541938864209,63.77778623339026,18.43309483245389
2022-06-03,Brazil,Rio de Janeiro,20.353424504010338,38.11017075183277,17.158096818264585
2022-06-03,Brazil,Brasília,16.437545940908475,38.86099873182625,17.049732711999933
2022-06-03,Brazil,Salvador,18.4679498339484,62.08332794631489,4.853151979523007
2022-06-03,Brazil,Fortaleza,16.38283007488736,58.69598142525864,14.837893589495723
2022-06-03,USA,New York,23.460896421342376,43.10212683350205,8.773235838134552
2022-06-03,USA,Los Angeles,17.213899820215154,86.26546460508278,12.629091242036775
2022-06-03,USA,Chicago,21.34446022259037,55.45421417474242,18.19020470333877
2022-06-03,USA,Houston,31.289561516902843,63.05308897264263,1.7326703397710075
2022-06-03,USA,Phoenix,24.92603461794657,67.72602989202286,6.243448093086368
2022-06-03,China,Beijing,23.836213674755474,50.80709897816622,7.975082963724844
2022-06-03,China,Shanghai,34.67330957744753,65.55539665497078,1.5743458971328406
2022-06-03,China,Guangzhou,26.57953599887918,83.14129500116363,1.762603770557638
2022-06-03,China,Shenzhen,31.535063104734206,43.41035997067312,18.418801050843225
2022-06-03,China,Chengdu,31.253882556133895,57.010624349515055,2.1427058144500943
2022-06-04,Brazil,São Paulo,21.147933948186893,75.2925540345553,16.42274804336353
2022-06-04,Brazil,Rio de Janeiro,20.30602115703211,71.70859357886215,1.312645656945175
2022-06-04,Brazil,Brasília,24.423703158636073,66.53565964103049,14.951476224925955
2022-06-04,Brazil,Salvador,11.814637322434812,32.64801007175201,1.5486608427065396
2022-06-04,Brazil,Fortaleza,21.016400713902357,32.10023181920973,19.04618838680976
2022-06-04,USA,New York,19.189209586181242,75.43030992748518,6.571400766185449
2022-06-04,USA,Los Angeles,17.180182146855575,70.3062809135409,18.59954083590738
2022-06-04,USA,Chicago,27.143733184599427,44.34249962633839,9.470726649480476
2022-06-04,USA,Houston,22.617432260273766,40.44191275667872,3.7146101104459595
2022-06-04,USA,Phoenix,23.298501543022297,75.10208891116847,7.0107541468761685
2022-06-04,China,Beijing,25.61249151579472,44.07682915960568,19.934311280116223
2022-06-04,China,Shanghai,27.72737620625605,61.666199768274836,19.636830344564654
2022-06-04,China,Guangzhou,33.63429010108676,59.767197032282354,7.7794090908043305
2022-06-04,China,Shenzhen,33.89974927901032,37.24512134555516,1.3220432084476363
2022-06-04,China,Chengdu,20.301169081482346,78.34611291265236,18.19030691273468
2022-06-05,Brazil,São Paulo,11.317560599128008,62.481398121613836,3.368467956739094
2022-06-05,Brazil,Rio de Janeiro,12.734911739427478,65.60190247684687,10.6157378733495
2022-06-05,Brazil,Brasília,21.55387318564356,85.9066897745727,5.788272713971021
2022-06-05,Brazil,Salvador,23.953398614570492,53.70905281939656,9.26528395241112
2022-06-05,Brazil,Fortaleza,15.658643065346476,59.319589795049225,16.926911542696775
2022-06-05,USA,New York,30.322881517564078,82.01062176192323,13.510281577655343
2022-06-05,USA,Los Angeles,19.406550923862227,30.41752361777213,19.174690681834228
2022-06-05,USA,Chicago,15.7967883126474,72.73454961128279,10.12358433775656
2022-06-05,USA,Houston,30.923578093030144,71.8572268821385,5.33949027941323
2022-06-05,USA,Phoenix,15.384321515126642,58.21590559123999,15.678515505437744
2022-06-05,China,Beijing,30.528129285150772,68.8714650836589,12.691374821171493
2022-06-05,China,Shanghai,20.886163334483353,60.3219885753532,11.152832842234982
2022-06-05,China,Guangzhou,29.200306389400374,77.07768525702147,9.098960461289376
2022-06-05,China,Shenzhen,32.96217659461391,83.35906203255024,11.662813319292342
2022-06-05,China,Chengdu,24.896866252575855,33.552771136519766,7.3916146172602275
2022-06-06,Brazil,São Paulo,23.42354160741752,63.83498514785829,17.95218077279625
2022-06-06,Brazil,Rio de Janeiro,11.784787777605846,38.984479076255994,3.025054483107754
2022-06-06,Brazil,Brasília,13.453777122086901,80.19705827273094,10.975417236420647
2022-06-06,Brazil,Salvador,16.4313491068638,44.47216136638458,0.4297829792231611
2022-06-06,Brazil,Fortaleza,23.07441709220999,70.35338950065649,10.611760248450338
2022-06-06,USA,New York,29.51696056251002,50.934280447217056,19.462767371300842
2022-06-06,USA,Los Angeles,19.247179731775628,89.30090250917351,10.901472144414583
2022-06-06,USA,Chicago,18.829369283867806,73.19532066239302,15.700971067377365
2022-06-06,USA,Houston,19.946934975839337,75.46635086220206,7.1471150199196405
2022-06-06,USA,Phoenix,15.196564630248835,33.989263903676395,19.466661578709797
2022-06-06,China,Beijing,30.377721709779046,35.24081437189604,16.849585263744874
2022-06-06,China,Shanghai,21.39665985546333,54.5372192553414,17.57846408282106
2022-06-06,China,Guangzhou,30.34841862254289,87.12113266193359,11.668723895466055
2022-06-06,China,Shenzhen,31.9881977759817,89.13190047270417,18.427094737759436
2022-06-06,China,Chengdu,31.630513805386542,76.05408964406135,14.1859832227861
2022-06-07,Brazil,São Paulo,13.618926145202845,61.623685452610374,18.362883344072447
2022-06-07,Brazil,Rio de Janeiro,17.15948466325171,80.56296026382815,15.085416181055393
2022-06-07,Brazil,Brasília,20.153599829945236,69.65759657882344,4.973259087683792
2022-06-07,Brazil,Salvador,12.272568743678521,57.68309229023585,6.024236477904495
2022-06-07,Brazil,Fortaleza,20.658955953483783,52.05233028907702,4.609001503687502
2022-06-07,USA,New York,30.83190377787744,45.75032523372973,8.181926826069873
2022-06-07,USA,Los Angeles,17.662899035038166,84.03329187329192,18.976814962136597
2022-06-07,USA,Chicago,24.99530472336416,42.9110871287534,15.161359468405104
